432,twelve cubed fourths,12 ³ / 4,twelve cubed fourths,12 ³ / 4,3
433,twelve cubed fourths plus one,12 ³ / 4 + 1,twelve cubed fourths plus one,12 ³ / 4 + 1,5
434,twelve cubed fourths plus two,12 ³ / 4 + 2,twelve cubed fourths plus two,12 ³ / 4 + 2,5
435,twelve cubed fourths plus three,12 ³ / 4 + 3,twelve cubed fourths plus three,12 ³ / 4 + 3,5
436,twelve cubed fourths plus four,12 ³ / 4 + 4,twelve cubed fourths plus four,12 ³ / 4 + 4,5
437,twelve cubed fourths plus five,12 ³ / 4 + 5,twelve cubed fourths plus five,12 ³ / 4 + 5,5
438,twelve cubed fourths plus six,12 ³ / 4 + 6,twelve cubed fourths plus six,12 ³ / 4 + 6,5
439,four hundred thirty-nine,439,twelve cubed fourths plus seven,12 ³ / 4 + 7,6
440,four hundred forty,440,ten times forty-four,10 * 44,5
441,twenty-one squared,21 ²,twenty-one squared,21 ²,4
442,twelve cubed fourths plus ten,12 ³ / 4 + 10,twelve cubed fourths plus ten,12 ³ / 4 + 10,5
443,four hundred forty-three,443,twenty-one squared plus two,21 ² + 2,6
444,twelve cubed fourths plus twelve,12 ³ / 4 + 12,twelve cubed fourths plus twelve,12 ³ / 4 + 12,5
445,five times eighty-nine,5 * 89,four thousand five ninths,4005 / 9,5
446,four hundred forty-six,446,four thousand fourteen ninths,4014 / 9,6
447,twelve cubed fourths plus fifteen,12 ³ / 4 + 15,twenty-one squared plus six,21 ² + 6,6
448,eight times fifty-six,8 * 56,seven times four cubed,7 * 4 ³,5
449,four hundred forty-nine,449,twenty-one squared plus eight,21 ² + 8,6
450,five times ninety,5 * 90,sixty squared eighths,60 ² / 8,4
451,nine hundred two halves,902 / 2,nine hundred two halves,902 / 2,5
452,nine hundred four halves,904 / 2,nine hundred four halves,904 / 2,5
453,nine hundred six halves,906 / 2,nine hundred six halves,906 / 2,5
454,nine hundred eight halves,908 / 2,nine hundred eight halves,908 / 2,5
455,five times ninety-one,5 * 91,nine hundred ten halves,910 / 2,5
456,twelve times thirty-eight,12 * 38,nine hundred twelve halves,912 / 2,5
457,twelve cubed fourths plus five squared,12 ³ / 4 + 5 ²,nine hundred fourteen halves,914 / 2,6
458,four hundred fifty-eight,458,nine hundred sixteen halves,916 / 2,6
459,nine times fifty-one,9 * 51,nine times fifty-one,9 * 51,5
460,four hundred sixty,460,ten times forty-six,10 * 46,5
461,four hundred sixty-one,461,nineteen squared plus ten squared,19 ² + 10 ²,6
462,four hundred sixty-two,462,six thousand six thirteenths,6006 / 13,6
463,four hundred sixty-three,463,four hundred sixty-three,463,6
464,eight times fifty-eight,8 * 58,eight times fifty-eight,8 * 58,5
465,five times ninety-three,5 * 93,five times ninety-three,5 * 93,5
466,four hundred sixty-six,466,ten cubed fourths plus six cubed,10 ³ / 4 + 6 ³,6
467,four hundred sixty-seven,467,fourteen thousand ten thirds tenths,14010 / 3 / 10,7
468,nine times fifty-two,9 * 52,thirteen times six squared,13 * 6 ²,5
469,four hundred sixty-nine,469,four hundred sixty-nine,469,6
470,five times ninety-four,5 * 94,five times ninety-four,5 * 94,5
471,four hundred seventy-one,471,nine hundred forty-two halves,942 / 2,7
472,eight times fifty-nine,8 * 59,eight times fifty-nine,8 * 59,5
473,four hundred seventy-three,473,nine hundred forty-six halves,946 / 2,7
474,six times seventy-nine,6 * 79,nine thousand six nineteenths,9006 / 19,6
475,five times ninety-five,5 * 95,nineteen times five squared,19 * 5 ²,5
476,seven times sixty-eight,7 * 68,eight cubed minus six squared,8 ³ - 6 ²,6
477,nine times fifty-three,9 * 53,nine times fifty-three,9 * 53,5
478,four hundred seventy-eight,478,nine hundred fifty-six halves,956 / 2,7
479,four hundred seventy-nine,479,nine hundred fifty-eight halves,958 / 2,7
480,six times eighty,6 * 80,twelve times forty,12 * 40,4
481,four hundred eighty-one,481,twelve times forty plus one,12 * 40 + 1,6
482,four hundred eighty-two,482,eight cubed minus thirty,8 ³ - 30,6
483,four hundred eighty-three,483,seven times sixty-nine,7 * 69,6
484,twenty-two squared,22 ²,twenty-two squared,22 ²,4
485,four hundred eighty-five,485,eight cubed minus three cubed,8 ³ - 3 ³,6
486,six times nine squared,6 * 9 ²,eighteen cubed twelfths,18 ³ / 12,4
487,seven cubed plus twelve squared,7 ³ + 12 ²,eight cubed minus five squared,8 ³ - 5 ²,6
488,eight times sixty-one,8 * 61,eight times sixty-one,8 * 61,5
489,four hundred eighty-nine,489,eighteen cubed twelfths plus three,18 ³ / 12 + 3,6
490,four hundred ninety,490,seventy squared tenths,70 ² / 10,5
491,four hundred ninety-one,491,ten cubed halves minus nine,10 ³ / 2 - 9,6
492,six times eighty-two,6 * 82,twelve times forty-one,12 * 41,5
493,four hundred ninety-three,493,eight cubed minus nineteen,8 ³ - 19,6
494,four hundred ninety-four,494,ten cubed halves minus six,10 ³ / 2 - 6,6
495,five times ninety-nine,5 * 99,nine times fifty-five,9 * 55,5
496,eight times sixty-two,8 * 62,eight times sixty-two,8 * 62,5
497,eight cubed minus fifteen,8 ³ - 15,ten cubed halves minus three,10 ³ / 2 - 3,6
498,six times eighty-three,6 * 83,six times eighty-three,6 * 83,5
499,four hundred ninety-nine,499,ten cubed halves minus one,10 ³ / 2 - 1,6
500,five hundred,500,ten cubed halves,10 ³ / 2,3
501,five hundred one,501,five hundred one,501,4
502,five hundred two,502,five hundred two,502,4
503,five hundred three,503,five hundred three,503,4
504,five hundred four,504,five hundred four,504,4
505,five hundred five,505,five hundred five,505,4
506,five hundred six,506,five hundred six,506,4
507,five hundred seven,507,thirty-nine squared thirds,39 ² / 3,5
508,five hundred eight,508,five hundred eight,508,4
509,five hundred nine,509,five hundred nine,509,4
510,five hundred ten,510,five hundred ten,510,4
511,eight cubed minus one,8 ³ - 1,eight cubed minus one,8 ³ - 1,5
512,eight cubed,8 ³,eight cubed,8 ³,2
513,eight cubed plus one,8 ³ + 1,eight cubed plus one,8 ³ + 1,4
514,eight cubed plus two,8 ³ + 2,eight cubed plus two,8 ³ + 2,4
515,eight cubed plus three,8 ³ + 3,eight cubed plus three,8 ³ + 3,4
516,eight cubed plus four,8 ³ + 4,eight cubed plus four,8 ³ + 4,4
517,eight cubed plus five,8 ³ + 5,eight cubed plus five,8 ³ + 5,4
518,eight cubed plus six,8 ³ + 6,eight cubed plus six,8 ³ + 6,4
519,five hundred nineteen,519,eight cubed plus seven,8 ³ + 7,5
520,eight cubed plus eight,8 ³ + 8,eight cubed plus eight,8 ³ + 8,4
521,eight cubed plus nine,8 ³ + 9,eight cubed plus nine,8 ³ + 9,4
522,eight cubed plus ten,8 ³ + 10,eight cubed plus ten,8 ³ + 10,4
523,five hundred twenty-three,523,eight cubed plus ten plus one,8 ³ + 10 + 1,6
524,eight cubed plus twelve,8 ³ + 12,eight cubed plus twelve,8 ³ + 12,4
525,eight cubed plus thirteen,8 ³ + 13,eight cubed plus thirteen,8 ³ + 13,5
526,eight cubed plus fourteen,8 ³ + 14,eight cubed plus fourteen,8 ³ + 14,5
527,eight cubed plus fifteen,8 ³ + 15,eight cubed plus fifteen,8 ³ + 15,5
528,eight cubed plus sixteen,8 ³ + 16,twelve times forty-four,12 * 44,5
529,twenty-three squared,23 ²,twenty-three squared,23 ²,4
530,five hundred thirty,530,ten times fifty-three,10 * 53,5
531,eight cubed plus nineteen,8 ³ + 19,nine times fifty-nine,9 * 59,5
532,eight cubed plus twenty,8 ³ + 20,eight cubed plus twenty,8 ³ + 20,5
533,five hundred thirty-three,533,thirteen times forty-one,13 * 41,6
534,six times eighty-nine,6 * 89,six times eighty-nine,6 * 89,5
535,five hundred thirty-five,535,twenty-three squared plus six,23 ² + 6,6
536,five hundred thirty-six,536,eight times sixty-seven,8 * 67,6
537,eight cubed plus five squared,8 ³ + 5 ²,eight cubed plus five squared,8 ³ + 5 ²,5
538,five hundred thirty-eight,538,twenty-three squared plus nine,23 ² + 9,6
539,eight cubed plus three cubed,8 ³ + 3 ³,eight cubed plus three cubed,8 ³ + 3 ³,5
540,six times ninety,6 * 90,nine times sixty,9 * 60,4
541,five hundred forty-one,541,nine times sixty plus one,9 * 60 + 1,6
542,eight cubed plus thirty,8 ³ + 30,eight cubed plus thirty,8 ³ + 30,5
543,five hundred forty-three,543,nine times sixty plus three,9 * 60 + 3,6
544,eight times sixty-eight,8 * 68,eight times sixty-eight,8 * 68,5
545,five hundred forty-five,545,one thousand ninety halves,1090 / 2,6
546,six times ninety-one,6 * 91,six times ninety-one,6 * 91,5
547,eight cubed plus thirty-five,8 ³ + 35,eight cubed plus thirty-five,8 ³ + 35,6
548,eight cubed plus six squared,8 ³ + 6 ²,eight cubed plus six squared,8 ³ + 6 ²,5
549,nine times sixty-one,9 * 61,nine times sixty-one,9 * 61,5
550,five hundred fifty,550,ten times fifty-five,10 * 55,5
551,five hundred fifty-one,551,nineteen times twenty-nine,19 * 29,6
552,eight cubed plus forty,8 ³ + 40,twelve times forty-six,12 * 46,5
553,five hundred fifty-three,553,eight cubed plus forty-one,8 ³ + 41,6
554,five hundred fifty-four,554,eight cubed plus forty-two,8 ³ + 42,6
555,five hundred fifty-five,555,eight cubed plus forty-three,8 ³ + 43,6
556,five thousand four ninths,5004 / 9,five thousand four ninths,5004 / 9,5
557,eight cubed plus forty-five,8 ³ + 45,five thousand thirteen ninths,5013 / 9,6
558,six times ninety-three,6 * 93,nine times sixty-two,9 * 62,5
559,five hundred fifty-nine,559,thirteen times forty-three,13 * 43,6
560,five hundred sixty,560,fourteen times forty,14 * 40,5
561,five hundred sixty-one,561,eight cubed plus seven squared,8 ³ + 7 ²,6
562,eight cubed plus fifty,8 ³ + 50,eight cubed plus fifty,8 ³ + 50,5
563,five hundred sixty-three,563,nine thousand eight halves eighths,9008 / 2 / 8,6
564,six times ninety-four,6 * 94,six times ninety-four,6 * 94,5
565,five hundred sixty-five,565,eight cubed plus fifty-three,8 ³ + 53,6
566,five hundred sixty-six,566,twelve cubed thirds minus ten,12 ³ / 3 - 10,6
567,nine times sixty-three,9 * 63,seven times nine squared,7 * 9 ²,5
568,five hundred sixty-eight,568,twelve cubed thirds minus eight,12 ³ / 3 - 8,6
569,five hundred sixty-nine,569,five hundred sixty-nine,569,6
570,six times ninety-five,6 * 95,nineteen times thirty,19 * 30,5
571,eight cubed plus fifty-nine,8 ³ + 59,twelve cubed thirds minus five,12 ³ / 3 - 5,6
572,eight cubed plus sixty,8 ³ + 60,eight cubed plus sixty,8 ³ + 60,5
573,eight cubed plus sixty-one,8 ³ + 61,twelve cubed thirds minus three,12 ³ / 3 - 3,6
574,eight cubed plus sixty-two,8 ³ + 62,twelve cubed thirds minus two,12 ³ / 3 - 2,6
575,eight cubed plus sixty-three,8 ³ + 63,twelve cubed thirds minus one,12 ³ / 3 - 1,6
576,twelve cubed thirds,12 ³ / 3,twelve cubed thirds,12 ³ / 3,3
577,twelve cubed thirds plus one,12 ³ / 3 + 1,twelve cubed thirds plus one,12 ³ / 3 + 1,5
578,twelve cubed thirds plus two,12 ³ / 3 + 2,sixty-eight squared eighths,68 ² / 8,5
579,twelve cubed thirds plus three,12 ³ / 3 + 3,twelve cubed thirds plus three,12 ³ / 3 + 3,5
580,five hundred eighty,580,ten times fifty-eight,10 * 58,5
581,twelve cubed thirds plus five,12 ³ / 3 + 5,twelve cubed thirds plus five,12 ³ / 3 + 5,5
582,twelve cubed thirds plus six,12 ³ / 3 + 6,twelve cubed thirds plus six,12 ³ / 3 + 6,5
583,five hundred eighty-three,583,twelve cubed thirds plus seven,12 ³ / 3 + 7,6
584,twelve cubed thirds plus eight,12 ³ / 3 + 8,twelve cubed thirds plus eight,12 ³ / 3 + 8,5
585,twelve cubed thirds plus nine,12 ³ / 3 + 9,nine times sixty-five,9 * 65,5
586,twelve cubed thirds plus ten,12 ³ / 3 + 10,twelve cubed thirds plus ten,12 ³ / 3 + 10,5
587,five hundred eighty-seven,587,six hundred minus thirteen,600 - 13,7
588,twelve cubed thirds plus twelve,12 ³ / 3 + 12,eighty-four squared twelfths,84 ² / 12,5
589,five hundred eighty-nine,589,nineteen times thirty-one,19 * 31,6
590,five hundred ninety,590,ten times fifty-nine,10 * 59,5
591,five hundred ninety-one,591,six hundred minus nine,600 - 9,6
592,eight cubed plus eighty,8 ³ + 80,eight cubed plus eighty,8 ³ + 80,5
593,eight cubed plus nine squared,8 ³ + 9 ²,eight cubed plus nine squared,8 ³ + 9 ²,5
594,six times ninety-nine,6 * 99,nine times sixty-six,9 * 66,5
595,five hundred ninety-five,595,six hundred minus five,600 - 5,6
596,five hundred ninety-six,596,six hundred minus four,600 - 4,6
597,eight cubed plus eighty-five,8 ³ + 85,six hundred minus three,600 - 3,6
598,five hundred ninety-eight,598,six hundred minus two,600 - 2,6
599,five hundred ninety-nine,599,six hundred minus one,600 - 1,6
600,six hundred,600,six hundred,600,3
601,six hundred one,601,six hundred one,601,4
602,six hundred two,602,six hundred two,602,4
603,six hundred three,603,six hundred three,603,4
604,six hundred four,604,six hundred four,604,4
605,six hundred five,605,six hundred five,605,4
606,six hundred six,606,six hundred six,606,4
607,six hundred seven,607,six hundred seven,607,5
608,six hundred eight,608,six hundred eight,608,4
609,six hundred nine,609,six hundred nine,609,4
610,six hundred ten,610,six hundred ten,610,4
611,six hundred eleven,611,six hundred ten plus one,610 + 1,6
612,six hundred twelve,612,six hundred twelve,612,4
613,six hundred thirteen,613,six hundred thirteen,613,5
614,six hundred fourteen,614,six hundred fourteen,614,5
615,six hundred fifteen,615,six hundred fifteen,615,5
616,six hundred sixteen,616,six hundred sixteen,616,5
617,six hundred seventeen,617,five squared squared minus eight,5 ² ² - 8,6
618,six hundred eighteen,618,six hundred eighteen,618,5
619,six hundred nineteen,619,six hundred nineteen,619,5
620,six hundred twenty,620,ten times sixty-two,10 * 62,5
621,nine times sixty-nine,9 * 69,nine times sixty-nine,9 * 69,5
622,six hundred twenty-two,622,five squared squared minus three,5 ² ² - 3,6
623,six hundred twenty-three,623,five squared squared minus two,5 ² ² - 2,6
624,twelve times fifty-two,12 * 52,twelve times fifty-two,12 * 52,5
625,five squared squared,5 ² ²,five squared squared,5 ² ²,3
626,five squared squared plus one,5 ² ² + 1,five thousand eight eighths,5008 / 8,5
627,five squared squared plus two,5 ² ² + 2,five squared squared plus two,5 ² ² + 2,5
628,five squared squared plus three,5 ² ² + 3,five squared squared plus three,5 ² ² + 3,5
629,five squared squared plus four,5 ² ² + 4,five squared squared plus four,5 ² ² + 4,5
630,six hundred thirty,630,seven times ninety,7 * 90,5
631,five squared squared plus six,5 ² ² + 6,five squared squared plus six,5 ² ² + 6,5
632,six hundred thirty-two,632,twelve thousand eight nineteenths,12008 / 19,6
633,five squared squared plus eight,5 ² ² + 8,five squared squared plus eight,5 ² ² + 8,5
634,five squared squared plus nine,5 ² ² + 9,five squared squared plus nine,5 ² ² + 9,5
635,five squared squared plus ten,5 ² ² + 10,five squared squared plus ten,5 ² ² + 10,5
636,twelve times fifty-three,12 * 53,twelve times fifty-three,12 * 53,5
637,eight cubed plus five cubed,8 ³ + 5 ³,five squared squared plus twelve,5 ² ² + 12,5
638,six hundred thirty-eight,638,five squared squared plus thirteen,5 ² ² + 13,6
639,six hundred thirty-nine,639,nine cubed minus ninety,9 ³ - 90,6
640,eight times eighty,8 * 80,eighty squared tenths,80 ² / 10,4
641,six hundred forty-one,641,eighty squared tenths plus one,80 ² / 10 + 1,6
642,six hundred forty-two,642,eighty squared tenths plus two,80 ² / 10 + 2,6
643,six hundred forty-three,643,nine thousand two fourteenths,9002 / 14,6
644,six hundred forty-four,644,fourteen times forty-six,14 * 46,6
645,six hundred forty-five,645,fifteen times forty-three,15 * 43,6
646,six hundred forty-six,646,nineteen times thirty-four,19 * 34,6
647,six hundred forty-seven,647,eighteen cubed ninths minus one,18 ³ / 9 - 1,7
648,three times six cubed,3 * 6 ³,eighteen cubed ninths,18 ³ / 9,4
649,six hundred forty-nine,649,nine cubed minus eighty,9 ³ - 80,6
650,six hundred fifty,650,thirteen times fifty,13 * 50,5
651,six hundred fifty-one,651,seven times ninety-three,7 * 93,6
652,six hundred fifty-two,652,eighteen cubed ninths plus four,18 ³ / 9 + 4,6
653,six hundred fifty-three,653,eighteen cubed ninths plus five,18 ³ / 9 + 5,6
654,six hundred fifty-four,654,six times one hundred nine,6 * 109,6
655,six hundred fifty-five,655,five squared squared plus thirty,5 ² ² + 30,6
656,eight cubed plus twelve squared,8 ³ + 12 ²,eight times eighty-two,8 * 82,5
657,twelve cubed thirds plus nine squared,12 ³ / 3 + 9 ²,nine times seventy-three,9 * 73,6
658,six hundred fifty-eight,658,seven times ninety-four,7 * 94,6
659,six hundred fifty-nine,659,six hundred fifty-nine,659,6
660,six hundred sixty,660,twelve times fifty-five,12 * 55,5
661,six hundred sixty-one,661,five squared squared plus six squared,5 ² ² + 6 ²,6
662,six hundred sixty-two,662,six hundred sixty-two,662,6
663,six hundred sixty-three,663,thirteen times fifty-one,13 * 51,6
664,eight times eighty-three,8 * 83,eight times eighty-three,8 * 83,5
665,six hundred sixty-five,665,nine cubed minus four cubed,9 ³ - 4 ³,6
666,six hundred sixty-six,666,nine times seventy-four,9 * 74,6
667,two thousand one thirds,2001 / 3,eight thousand four twelfths,8004 / 12,5
668,two thousand four thirds,2004 / 3,six thousand twelve ninths,6012 / 9,5
669,six hundred sixty-nine,669,four thousand fourteen sixths,4014 / 6,6
670,two thousand ten thirds,2010 / 3,two thousand ten thirds,2010 / 3,5
671,two thousand thirteen thirds,2013 / 3,two thousand thirteen thirds,2013 / 3,6
672,eight times eighty-four,8 * 84,twelve times fifty-six,12 * 56,5
673,two thousand nineteen thirds,2019 / 3,two thousand nineteen thirds,2019 / 3,6
674,six hundred seventy-four,674,eight thousand eighty-eight twelfths,8088 / 12,7
675,fifteen cubed fifths,15 ³ / 5,ninety squared twelfths,90 ² / 12,4
676,twenty-six squared,26 ²,twenty-six squared,26 ²,4
677,fifteen cubed fifths plus two,15 ³ / 5 + 2,twenty-six squared plus one,26 ² + 1,6
678,fifteen cubed fifths plus three,15 ³ / 5 + 3,twenty-six squared plus two,26 ² + 2,6
679,fifteen cubed fifths plus four,15 ³ / 5 + 4,nine cubed minus fifty,9 ³ - 50,6
680,six hundred eighty,680,ten times sixty-eight,10 * 68,5
681,six hundred eighty-one,681,twenty-six squared plus five,26 ² + 5,6
682,six hundred eighty-two,682,twenty-six squared plus six,26 ² + 6,6
683,six hundred eighty-three,683,ninety squared twelfths plus eight,90 ² / 12 + 8,6
684,nineteen times six squared,19 * 6 ²,nineteen times six squared,19 * 6 ²,5
685,six hundred eighty-five,685,twenty-six squared plus nine,26 ² + 9,6
686,fourteen cubed fourths,14 ³ / 4,fourteen cubed fourths,14 ³ / 4,4
687,fifteen cubed fifths plus twelve,15 ³ / 5 + 12,fourteen cubed fourths plus one,14 ³ / 4 + 1,6
688,eight times eighty-six,8 * 86,eight times eighty-six,8 * 86,5
689,six hundred eighty-nine,689,nine cubed minus forty,9 ³ - 40,6
690,six hundred ninety,690,ten times sixty-nine,10 * 69,5
691,six hundred ninety-one,691,fourteen cubed fourths plus five,14 ³ / 4 + 5,6
692,six hundred ninety-two,692,fourteen cubed fourths plus six,14 ³ / 4 + 6,6
693,six hundred ninety-three,693,nine thousand nine thirteenths,9009 / 13,6
